URN,schname,pcode_fixed,latitude,longitude
150277,Highworth Warneford School,SN6 7BZ,51.626873,-1.710375
138355,Hilbre High School,CH48 6EQ,53.374849,-3.158234
106812,Hill House School,DN9 3GG,53.487,-1.014
116565,Hill House School,SO41 8NE,50.781807,-1.555055
114687,Hill Park School,BN41 2FU,50.84512,-0.215713
130942,Hill Top School,NE10 8LT,54.931687,-1.557967
150778,Hill View School,TA12 6GD,50.980008,-2.820437
137346,Hillcrest School and Sixth Form Centre,B32 3AE,52.445744,-1.982433
131940,Hillingdon Manor School,UB8 3HD,51.523467,-0.449529
141693,Hillside High School,L20 9NU,53.448,-2.974
124903,Hillside Special School,CO10 1NN,52.04817,0.732495
131479,Hillside Specialist School and College,PR3 3XB,53.828471,-2.580209
142795,Hilltop School,S66 8AZ,53.427262,-1.223843
137104,Hillview School for Girls,TN9 2HE,51.188449,0.283049
137475,Hinchingbrooke School,PE29 3BN,52.329036,-0.202237
137855,Hinchley Wood School,KT10 0AQ,51.378605,-0.331916
139856,Hinde House 2-16 Academy,S5 6AG,53.420309,-1.432419
107585,Hipperholme Grammar School,HX3 8JE,53.728488,-1.813201
139154,Hitchin Boys' School,SG5 1JB,51.951162,-0.278507
137288,Hitchin Girls' School,SG4 9RS,51.947936,-0.26942
139311,Hobart High School,NR14 6JU,52.532555,1.4795
136482,Hockerill Anglo-European College,CM23 5HX,51.87105,0.171205
103503,Hodge Hill College,B36 8HB,52.501572,-1.820514
103483,Hodge Hill Girls' School,B36 8EY,52.502584,-1.817785
136717,Hodgson Academy,FY6 7EU,53.849608,-2.983234
142009,Hoe Valley School,GU22 0NH,51.29725,-0.5728
137208,Holbrook Academy,IP9 2QX,51.988935,1.158559
146058,Holbrook School for Autism,DE56 0TE,52.997777,-1.458326
136594,Holcombe Grammar School,ME4 6JB,51.366264,0.519499
145722,Holderness Academy and Sixth Form College,HU12 8UZ,53.751115,-0.196179
126712,Holgate Meadows School,S5 7WE,53.424347,-1.465803
149632,Holland Park School,W8 7AF,51.504888,-0.200623
140091,Hollingworth Academy,OL16 3DR,53.60873,-2.104716
140388,Hollinwood Academy,OL8 3PT,53.514965,-2.139169
143519,Hollis Academy,TS4 3JS,54.547518,-1.235169
104688,Holly Lodge Girls' College,L12 7LE,53.428192,-2.91835
104018,Holly Lodge High School College of Science,B67 7JG,52.498165,-1.986699
107796,Hollybank School,WF14 0DQ,53.693392,-1.709953
122912,Hollygirt School,NG3 4GF,52.963719,-1.149999
131068,Hollywater School,GU35 0HA,51.114002,-0.845012
108886,Holme Court School,CB1 8DW,52.186317,0.165364
110148,Holme Grange School,RG40 3AL,51.397809,-0.812048
138058,Holmer Green Senior School,HP15 6SP,51.66649,-0.697802
137449,Holmes Chapel Comprehensive School,CW4 7DX,53.197843,-2.368489
107769,Holmfirth High School,HD9 7SE,53.582744,-1.771415
147300,Holmleigh Park High School,GL4 0RT,51.828767,-2.262802
145343,Holsworthy Community College,EX22 6JD,50.812277,-4.355334
103509,Holte School,B19 2EP,52.500588,-1.900286
148356,Holton Sleaford Independent School,NG34 7PJ,52.999325,-0.411517
119803,Holy Cross Catholic High School,PR7 3LS,53.637128,-2.630393
104962,Holy Family Catholic High School,L23 4UL,53.50027,-3.007875
148167,"Holy Family Catholic High School, A Voluntary Academy",DN14 9NS,53.713538,-1.01908
103106,Holy Family Catholic School,E17 3EA,51.589667,-0.00738
131726,Holy Family Roman Catholic and Church of England College,OL10 2AA,53.58636,-2.222471
142067,Holy Trinity Academy,TF2 9SQ,52.685,-2.421
144719,Holy Trinity Catholic School,B10 0AX,52.468,-1.864
144606,Holy Trinity Catholic and Church of England School,S71 2LF,53.578731,-1.45732
126098,"Holy Trinity CofE Secondary School, Crawley",RH11 8JE,51.106215,-0.208435
141105,Holy Trinity School,DY10 2BY,52.390494,-2.238488
137034,Holyhead School,B21 0HN,52.505229,-1.947641
139971,Holyport College,SL6 3LE,51.484,-0.728
136295,Holyrood Academy,TA20 1JL,50.876011,-2.965484
114678,Homewood College,BN1 7LA,50.848,-0.12
137484,Homewood School and Sixth Form Centre,TN30 6LT,51.076741,0.693896
136912,Honiton Community College,EX14 1QT,50.801608,-3.190804
146906,Honley High School,HD9 6QJ,53.607889,-1.783506
136421,Hope Academy,WA12 0AQ,53.462847,-2.625699
138597,Hope Corner School,WA7 4TD,53.321246,-2.7214
119898,Hope High School,WN8 9DP,53.535305,-2.752842
135393,Hope House School,NG24 3NE,53.065421,-0.775117
106543,Hope School,WN3 6SP,53.521042,-2.657008
147533,Hope Valley College,S33 6SD,53.347,-1.75
135438,Hope View School,CT4 8EG,51.244761,0.976041
138718,Hope Wood Academy,SR8 3LP,54.789354,-1.330686
138243,Hopedale School,ST13 7ED,53.074142,-2.041439
149109,Hopefields Education CiC,TS2 1RH,54.58571,-1.252309
143049,Hopespring Newcastle,NE12 8UZ,55.012082,-1.595113
147648,Hopespring Sunderland,SR2 9HA,54.885995,-1.377939
134388,Hopewell School,RM9 6XN,51.533104,0.136749
146780,Hopwood Hall School,B15 3DU,52.469239,-1.923866
138707,Horbury Academy,WF4 5HE,53.661455,-1.547237
146455,Horizon Community College,S70 6PD,53.552075,-1.503999
143946,Hornchurch High School,RM12 4AJ,51.558719,0.200601
116437,Horndean Technology College,PO8 9PQ,50.913409,-1.010069
118082,Hornsea School and Language College,HU18 1DW,53.913882,-0.17402
102153,Hornsey School for Girls,N8 9JF,51.581865,-0.114922
137775,Horsforth School,LS18 5RF,53.842824,-1.639223
143707,Houlton School,CV23 1ED,52.366709,-1.188746
137229,Hounsdown School,SO40 9FT,50.90594,-1.493444
149107,Houstone School,LU5 5PX,51.914,-0.505
114607,Hove Park School and Sixth Form Centre,BN3 7BN,50.840866,-0.179599
132855,Howard House School,NE22 6BB,55.136315,-1.62595
136833,Howard of Effingham School,KT24 5JR,51.273729,-0.395285
146129,Howden School,DN14 7AL,53.748664,-0.85844
107786,Huddersfield Grammar School,HD1 4QX,53.648294,-1.811815
118903,Hugh Christie School,TN10 4PU,51.214202,0.282318
150038,Huish Episcopi Academy,TA10 9SS,51.037863,-2.817746
130579,Hull College,HU1 3DG,53.746393,-0.331867
138082,Hull Trinity House Academy,HU3 1UP,53.756376,-0.348506
105745,Hulme Grammar School,OL8 4BX,53.529671,-2.122819
106151,Hulme Hall Grammar School,SK3 8HA,53.395746,-2.157517
137200,Humberston Academy,DN36 4TF,53.529225,-0.031297
137394,Humberston Park School,DN36 4HS,53.529486,-0.025944
136838,Hummersknott Academy,DL3 8AR,54.521322,-1.594356
137799,Humphrey Perkins School,LE12 8JU,52.755389,-1.15197
112067,Humphry Davy School,TR18 2TG,50.124902,-5.540886
137899,Hungerhill School,DN3 2JY,53.55063,-1.073399
137832,Huntcliff School,DN21 4NN,53.477711,-0.582876
148335,Huntcliff School,TS12 1HJ,54.57924,-0.981247
121673,Huntington School,YO32 9WT,53.990192,-1.065837
116555,Hurst Lodge School,GU46 6HJ,51.337727,-0.832824
137368,Hurstmere School,DA15 9AW,51.438872,0.112126
151382,Hurstmere School,DA15 9AW,51.438872,0.112126
126136,Hurstpierpoint College,BN6 9JS,50.94315,-0.164903
125442,Hurtwood House School,RH5 6NU,51.174412,-0.426188
137511,Hurworth House School  Aspris Children's services,DL2 2AD,54.486204,-1.528253
136525,Hurworth School,DL2 2JG,54.483916,-1.54092
119794,Hutton Church of England Grammar School,PR4 5SN,53.733098,-2.764164
149433,Huxlow Academy,NN9 5TY,52.329316,-0.618759
106268,Hyde High School,SK14 4SP,53.460943,-2.081684
104266,Hydesville Tower School,WS1 2QG,52.587944,-1.970599
137072,Hylands School,CM1 3ET,51.728,0.441
118131,Hymers College,HU3 1LW,53.749656,-0.365164
142127,IKB Academy,BS31 1SP,51.412184,-2.486838
149573,IMPACT Northwest Schools,CH41 1FF,53.397931,-3.021773
141005,INSPIRE Free Special School,ME5 0LB,51.355761,0.526938
119015,ISP School,ME9 9EA,51.33412,0.808073
148552,ISP School,TN33 0TX,50.908707,0.497878
143630,Ian Mikardo School,E3 3LF,51.52515,-0.013082
141369,Ian Ramsey Church of England Academy,TS19 7AJ,54.562726,-1.350949
138721,Ibstock Community College,LE67 6NE,52.689482,-1.400364
101064,Ibstock Place School,SW15 5PY,51.454735,-0.253405
139058,Iceni Secondary Academy,IP26 4PE,52.524085,0.558528
100312,Ickburgh School,E9 5RB,51.546637,-0.036765
143984,Icknield Community College,OX49 5RB,51.648389,-1.007082
137679,Icknield High School,LU3 2AH,51.907351,-0.42723
116609,Icknield School,SP11 6LT,51.217888,-1.462954
140922,Idsall School,TF11 8PD,52.672217,-2.36608
126071,Ifield Community College,RH11 0DB,51.117751,-0.210028
119040,Ifield School,DA12 5JT,51.418523,0.375417
102850,Ilford County High School,IG6 2JB,51.591908,0.076988
136905,Ilkley Grammar School,LS29 8TR,53.921821,-1.814061
147223,Imam Muhammad Adam Institute Boys School,LE5 5AY,52.630636,-1.10663
126088,Imberhorne School,RH19 1QY,51.13652,-0.034642
143040,Imedia School,B23 6UT,52.524592,-1.842869
140206,Immanuel Christian School,BS37 8QG,51.522346,-2.434943
117657,Immanuel College,WD23 4EB,51.641071,-0.33437
142590,Immanuel College,BD10 9AQ,53.841041,-1.726289
102360,Immanuel School,RM1 4HR,51.605,0.18
141560,Impact Independent School,B64 6JA,52.474,-2.067
137826,Impington Village College,CB24 9LX,52.247693,0.11696
135735,Inaura School,TA7 0RB,51.070424,-2.918801
134440,Include School Norfolk,NR6 6HE,52.669684,1.288996
149140,Inclusion School,RG22 4BS,51.248293,-1.091773
147635,Infiniti School,ME9 0BG,51.282158,0.776161
135814,Ingfield Manor School,RH14 9AX,51.04836,-0.443561
140949,Ingleby Manor Free School & Sixth Form,TS17 0FA,54.509135,-1.303501
134064,Inscape House School,SK8 1JE,53.383559,-2.21412
135493,Insights Independent School,W13 0NP,51.512714,-0.320306
148010,International School of Creative Arts,SL2 4QS,51.550832,-0.567086
145950,Intuition Holistic Education,ST3 4JD,52.983069,-2.132952
148729,Invested Education,TS11 6AB,54.592414,-1.021167
136582,Invicta Grammar School,ME14 5DS,51.274568,0.536846
136453,Ipswich Academy,IP3 0SP,52.031534,1.188524
124888,Ipswich High School,IP9 1AZ,52.00291,1.19529
124881,Ipswich School,IP1 3SG,52.064475,1.15153
136023,Iqra Academy,PE3 8YQ,52.602,-0.273
142073,Irlam and Cadishead Academy,M44 5ZR,53.435555,-2.431166
139682,Isca,EX2 6AP,50.708222,-3.509368
141791,Isebrook School,NN15 6PT,52.388455,-0.708329
101575,Islamia School for Girls',NW6 6PE,51.539514,-0.208054
132749,Islamiyah School,BB1 5NQ,53.760386,-2.469239
137940,Isleworth and Syon School for Boys,TW7 5LJ,51.480579,-0.341448
138350,Ivanhoe School,LE65 1HX,52.749965,-1.468484
109739,Ivel Valley School & College,SG18 0NL,52.08976,-0.249808
149271,Iveshead School,LE12 9DN,52.77376,-1.288181
142013,Ivetsey Bank Hospital School,ST19 9QT,52.694188,-2.234297
147491,Ivy House School,DE23 2FS,52.894722,-1.513985
148241,Ivy Lane School,WF1 4AZ,53.689903,-1.482801
136336,Ivybridge Community College,PL21 0JA,50.394012,-3.915737
140047,Ixworth High School,IP31 2HS,52.302109,0.840454
135747,JCoSS,EN4 9GE,51.656397,-0.171902
133724,JFS,HA3 9TE,51.581009,-0.281086
148248,JP Alternative Education,WS15 2UB,52.752456,-1.977023
107460,Jaamiatul Imaam Muhammad Zakaria,BD14 6JX,53.777239,-1.812651
145271,Jack Hunt School,PE3 9PY,52.57618,-0.279482
100381,Jack Tizard School,W12 7PA,51.51023,-0.23082
131355,Jamea Al Kauthar,LA1 5AJ,54.033737,-2.800635
133349,Jameah Academy,LE5 3SD,52.636731,-1.104216
145505,Jameah Boys Academy,LE5 3SQ,52.638017,-1.104322
100863,James Allen's Girls' School,SE22 8TE,51.455423,-0.085547
122363,James Calvert Spence College,NE65 0NG,55.328762,-1.591373
149736,James Marks Academy,HP3 0DF,51.740297,-0.498199
146250,James Rennie School,CA3 0BU,54.92462,-2.942435
131119,Jamia Al-Hudaa Residential College,NG3 5TT,52.967902,-1.1502
134571,Jamia Islamia Birmingham,B11 1PL,52.460231,-1.862583
134805,Jamiatul Uloom Al - Islamia,LU3 1RF,51.894791,-0.438133
131388,Jamiatul Ummah School,E1 2ND,51.512675,-0.058576
131389,Jamiatul-Ilm Wal-Huda UK School,BB1 5JT,53.754917,-2.465492
140815,Jane Austen College,NR3 1DD,52.632944,1.293606
104271,Jane Lane School,WS2 0JH,52.590652,-2.017685
133725,Jarrow School,NE32 5PR,54.972667,-1.487454
148839,Jasmine Hall School,DE22 3FS,52.926105,-1.494995
145572,Jasmine House School,DE75 7DT,53.010303,-1.349726
142408,Jeannine Manuel School,WC1B 3DN,51.518294,-0.129872
142332,Jefferson House,CW7 1JT,53.180021,-2.529641
146752,Jesmond Park Academy,NE7 7DP,54.994,-1.589
141003,Jewellery Quarter Academy,B1 3AA,52.484165,-1.914372
131976,Jigsaw CABAS School,GU6 8TB,51.120052,-0.5321
133561,Jo Richardson Community School,RM9 4UN,51.533343,0.126388
135295,John Cabot Academy,BS15 8BD,51.457399,-2.515328
101969,John Chilton School,UB5 5LD,51.544244,-0.385165
137261,John Colet School,HP22 6HF,51.76637,-0.740912
149743,John F Kennedy Catholic School,HP1 2PH,51.75961,-0.499746
141255,John F Kennedy Special School,E15 4RZ,51.538177,0.003521
137617,John Ferneley College,LE13 1LH,52.781197,-0.887311
142710,John Flamsteed Community School,DE5 8NP,53.019047,-1.425994
121265,"John Grant School, Caister-on-Sea",NR30 5QW,52.657288,1.71845
136771,John Hampden Grammar School,HP11 1SZ,51.617089,-0.764532
116405,John Hanson Community School,SP10 3PB,51.204994,-1.503899
136347,John Henry Newman Catholic College,B37 5GA,52.483476,-1.75104
108119,John Jamieson School,LS8 2PW,53.822829,-1.495765
136399,John Kyrle High School and Sixth Form Centre Academy,HR9 7ET,51.924158,-2.578244
130247,John Madejski Academy,RG2 8AF,51.425072,-0.962552
136803,John Masefield High School,HR8 2HF,52.031971,-2.422498
140580,John Mason School,OX14 1JB,51.676675,-1.288353
142822,John O'Gaunt School,RG17 0AN,51.405189,-1.514791
145500,John Port Spencer Academy,DE65 6LU,52.884435,-1.602581
112384,John Ruskin School,LA21 8EW,54.36726,-3.074584
148793,John Smeaton Academy,LS15 8TA,53.81544,-1.434797
108644,John Spence Community High School,NE29 9PU,55.022322,-1.451542
136968,John Spendluffe Foundation Technology College,LN13 9BL,53.258413,0.183054
145889,John Taylor Free School,DE13 9SA,52.791314,-1.698188
136323,John Taylor High School,DE13 8AZ,52.764834,-1.720764
123333,John Watson School,OX33 1NN,51.747673,-1.145516
137464,John Whitgift Academy,DN37 9EH,53.57138,-0.13355
140197,Joseph Clarke School,E4 9PP,51.606254,0.002848
137830,Joseph Leckie Academy,WS5 4PG,52.564914,-1.981236
143227,Joseph Norton Academy,HD8 9JU,53.589454,-1.629283
121711,Joseph Rowntree School,YO32 4BZ,53.997462,-1.069045
138734,"Joyce Frankland Academy, Newport",CB11 3TR,51.989985,0.214154
139948,Jubilee High School,KT15 1TE,51.36979,-0.504174
135105,Jubilee School,PO7 7RE,50.886182,-1.032909
145558,Judgemeadow Community College,LE5 6HP,52.622064,-1.067348
140496,Jus'T'Learn,CR4 2QA,51.404362,-0.160734
146287,K-HQ,EX15 2BY,50.846801,-3.333633
148420,KWS Milton Keynes,MK2 3HU,51.98603,-0.729781
136122,KWS School,MK41 9TJ,52.135886,-0.437239
131979,Kassim Darwish Grammar School for Boys,M16 8NH,53.4452,-2.252235
137033,Katharine Lady Berkeley's School,GL12 8RB,51.63159,-2.364153
145890,Katherine Warington School,AL5 5FH,51.823,-0.33
136135,Kearsley Academy,BL4 8HY,53.54,-2.386
136252,Keelman's Way School,NE31 1QY,54.975534,-1.510039
142797,Kelford School,S61 2NU,53.428022,-1.390598
103105,Kelmscott School,E17 8DN,51.575569,-0.028375
143221,Kelvin Hall School,HU5 4QH,53.764,-0.387
146497,Kemball School,ST3 3JD,52.973,-2.162
136281,Kemnal Technology College,DA14 5AA,51.412062,0.11122
142387,Kempston Academy,MK42 7EB,52.109084,-0.510344
149236,Ken Stimpson Academy,PE4 6JT,52.620603,-0.275658
136448,Kendrick School,RG1 5BN,51.451183,-0.96436
146697,Kenilworth School and Sixth Form,CV8 2AL,52.341317,-1.555431
110190,Kennel Lane School,RG42 2EX,51.426903,-0.755326
136647,Kennet School,RG19 4LL,51.401735,-1.248681
140212,Kensington Aldridge Academy,W10 6EX,51.514313,-0.215323
100536,Kensington Park School,W2 4AT,51.511717,-0.18982
148562,Kensington Queensmill School,W10 6BH,51.523321,-0.216489
119001,Kent College (Canterbury),CT2 9DT,51.293532,1.055336
134582,Kent College International Study Centre,CT2 9DT,51.293532,1.055336
118946,Kent College Pembury,TN2 4AX,51.16351,0.325429
138120,Kenton School,NE3 3RU,55.004317,-1.656398
145063,Kents Hill Park all-through school,MK7 6BZ,52.030174,-0.702424
149427,Kenwood Academy,S7 1HQ,53.360488,-1.485714
137262,Kepier,DH4 5BH,54.842,-1.475
136969,Kesgrave High School,IP5 2PB,52.067,1.245
138638,Kesteven and Grantham Girls' School,NG31 9AU,52.913374,-0.633698
137667,Kesteven and Sleaford High School Selective Academy,NG34 7RS,52.996597,-0.411125
135683,Kestrel House School,N8 9EA,51.576142,-0.121957
136902,Keswick School,CA12 5QB,54.608471,-3.144779
135966,Kettering Buccleuch Academy,NN16 9NS,52.411816,-0.711132
135967,Kettering Science Academy,NN15 7AA,52.397332,-0.71029
108271,Kettlethorpe High School,WF2 7EL,53.646135,-1.498933
140066,Kew House,TW8 0EX,51.491,-0.286
148171,Keyham Lodge School,LE5 1FG,52.650408,-1.067202
136259,Keys Tees Valley College,TS3 8BT,54.571,-1.196
137540,Kibworth Mead Academy,LE8 0LG,52.53594,-0.9973
146635,Kidsgrove Secondary School,ST7 4DL,53.094057,-2.233106
105130,Kilgarth School,CH41 8BA,53.398249,-3.043047
139110,Kilton Thorpe Specialist Academy,TS12 2UW,54.570582,-0.947294
110925,Kimbolton School,PE28 0EA,52.295533,-0.387032
141242,Kimichi School,B27 6LL,52.452007,-1.818494
140330,Kinetic Academy,ST3 7DJ,52.976024,-2.104992
147432,Kineton High School,CV35 0JX,52.156339,-1.503382
137140,King Alfred's,OX12 9BY,51.586551,-1.429436
147016,King Arthur's School,BA9 9BX,51.055717,-2.424419
138032,King Charles I School,DY10 1XA,52.3836,-2.233911
104703,King David High School,L15 6WU,53.396091,-2.903282
138841,King Ecgbert School,S17 3QU,53.318584,-1.536701
138783,King Edward VI Academy,PE23 5EW,53.176639,0.092584
137043,King Edward VI Aston School,B6 6DJ,52.503658,-1.885636
147440,King Edward VI Balaam Wood Academy,B45 0EU,52.404884,-2.01661
124856,King Edward VI CEVC School,IP33 3BH,52.25144,0.703568
137045,King Edward VI Camp Hill School for Boys,B14 7QJ,52.431087,-1.902282
137044,King Edward VI Camp Hill School for Girls,B14 7QJ,52.431087,-1.902282
149247,King Edward VI Community College,TQ9 5JX,50.437849,-3.695508
137046,King Edward VI Five Ways School,B32 4BT,52.432098,-1.999309
142262,King Edward VI Grammar School,LN11 9LL,53.363516,-0.01317
136642,"King Edward VI Grammar School, Chelmsford",CM1 3SX,51.739804,0.465268
143562,King Edward VI Handsworth Grammar School for Boys,B21 9ET,52.504746,-1.933351
137047,King Edward VI Handsworth School,B21 9AR,52.501836,-1.923751
138937,King Edward VI Handsworth Wood Girls' Academy,B20 2HL,52.514048,-1.92902
149328,King Edward VI High School,ST17 9YJ,52.795896,-2.130749
103585,King Edward VI High School for Girls,B15 2UB,52.450801,-1.925354
136592,King Edward VI Lordswood School for Girls,B17 8QB,52.468754,-1.963214
148684,King Edward VI Northfield School for Girls,B31 4BP,52.40019,-1.968929
116580,King Edward VI School,SO15 5UQ,50.922956,-1.416872
124408,King Edward VI School,WS14 9EE,52.676229,-1.822329
137302,King Edward VI School,CV37 6BE,52.190524,-1.705092
136152,King Edward VI Sheldon Heath Academy,B26 2RZ,52.467502,-1.779172
148826,King Edward VII Academy,PE30 2QB,52.756781,0.413593
